frameName,lu
Attaching,connect.verb
Attaching,join.verb
Attaching,mount.verb
Attaching,wire.verb
Attaching,bracket.verb
Attaching,ligar.verb
Attaching,interligar.verb
Attaching,amarrar.verb
Attaching,atar.verb
Attaching,coser.verb
Attaching,empalmar.verb
Attaching,encadenar.verb
Attaching,encolar.verb
Attaching,enganchar.verb
Attaching,grapar.verb
Attaching,hilvanar.verb
Attaching,pegar.verb
Attaching,soldar.verb
Attaching,costurar.verb
Attaching,sew.verb
Attaching,clip.noun
Attaching,fixar.verb
Attaching,soldar.verb
Attaching,prender.verb
Attack,attack.noun
Attack,attack.verb
Attack,atacar.verb
Attack,ataque.noun
Attack,assault.verb
Attack,assault.noun
Attack,fall.verb
Attack,incursion.noun
Attack,offensive.noun
Attack,onset.noun
Attack,strike.noun
Attack,onslaught.noun
Attack,charge.verb
Attack,charge.noun
Attack,lay.verb
Attack,set.verb
Attack,storm.verb
Attack,strike.verb
Attack,ambush.verb
Attack,ambush.noun
Attack,jump.verb
Attack,assail.verb
Attack,raid.verb
Attack,bomb.verb
Attack,bombing.noun
Attack,raid.noun
Attack,attacker.noun
Attack,offensive.adj
Attack,infiltrate.verb
Attack,infiltration.noun
Attack,hit.verb
Attack,fire.noun
Attack,small arms fire.noun
Attack,saf.noun
Attack,safire.noun
Attack,drive-by.noun
Attack,airstrike.noun
Attack,assailant.noun
Attack,bombardment.noun
Attack,bombard.verb
Attack,agressor.noun
Attack,aggressor.noun
Attempt,attempt.noun
Attempt,attempt.verb
Attempt,endeavor.verb
Attempt,endeavor.noun
Attempt,try.verb
Attempt,try.noun
Attempt,effort.noun
Attempt,go.noun
Attempt,undertake.verb
Attempt,stab.noun
Attempt,shot.noun
Attempt,quest.noun
Attempt,push.noun
Attempt,tentar.verb
Attempt,dedicação.noun
Attempt,esforçar.verb
Attempt,tentativa.noun
Attempt,esforzarse.verb
Attempt,esfuerzo.noun
Attempt,intentar.verb
Attempt,intento.noun
Attempt,procurar.verb
Attempt,entregar.verb
Attempt,essayer.verb
Attempt,essayer.verb
Attempt,effort.noun
Attempt,tente.noun
Attempt,atentar.verb
Attempt_means,try.verb
Attempt_means,give try.verb
Attempt_means,medir.verb
Attempt_obtain_food_scenario,subsistence.noun
Attempt_suasion,aconselhar.verb
Attempt_suasion,urge.verb
Attempt_suasion,admonish.verb
Attempt_suasion,advise.verb
Attempt_suasion,badger.verb
Attempt_suasion,beg.verb
Attempt_suasion,cajole.verb
Attempt_suasion,exhort.verb
Attempt_suasion,pressure.verb
Attempt_suasion,prevail.verb
Attempt_suasion,wheedle.verb
Attempt_suasion,press.verb
Attempt_suasion,pressure.noun
Attempt_suasion,lobby.verb
Attempt_suasion,advocate.verb
Attempt_suasion,suggest.verb
Attempt_suasion,recommend.verb
Attempt_suasion,suggestion.noun
Attempt_suasion,enjoin.verb
Attempt_suasion,recomendado.adj
Attempt_suasion,recomendar.verb
Attempt_suasion,pressionar.verb
Attempt_suasion,recomendação.noun
Attempt_suasion,aconsejar.verb
Attempt_suasion,animar.verb
Attempt_suasion,asesorar.verb
Attempt_suasion,exhortar.verb
Attempt_suasion,instar.verb
Attempt_suasion,recomendar.verb
Attempt_suasion,suplicar.verb
Attempt_suasion,advice.noun
Attempt_suasion,por contra a parede.verb
Attempt_suasion,conselho.noun
Attempt_suasion,conseil.noun
Attempt_suasion,inviter.verb
Attempt_suasion,réinviter.verb
Attempt_suasion,conseil.noun
Attempt_suasion,inviter.verb
Attempt_suasion,réinviter.verb
Attempt_suasion,impelir.verb
Attempt_suasion,contraindicado.adj
Attempt_suasion,contraindicar.verb
Attempt_suasion,sugestão.noun
Attempt_suasion,campanha.noun
Attending,attend.verb
Attending,go.verb
Attending,attendance.noun
Attending,auto-atendimento.noun
Attending,ir.verb
Attending,adesão.noun
Attend_event,assistir.verb
Attend_event,ir.verb
Attend_event,attend.verb
Attend_event,join.verb
Attend_event,watch.verb
Attend_event,frequentar.verb
Attend_event,ida.noun
Attend_event,go.verb
Attend_event,ir.verb
Attend_event,asistir.verb
Attend_event,ver.verb
Attend_event,comparecer.verb
Attend_event,ver.verb
Attention,alert.adj
Attention,attend.verb
Attention,attention.noun
Attention,attentive.adj
Attention,closely.adv
Attention,close.adj
Attention,keep a eye.verb
Attention,ignore.verb
Attention,atenção.noun
Attention,ligar.verb
Attention,dar bola.verb
Attention,chamar atenção.verb
Attention,draw attention.verb
Attention,call attention.verb
Attention,atender.verb
Attention,desfocado.adj
Attention,cutucar.verb
Attention,attention.noun
Attention,vidrado.adj
Attention,atento.adj
Attention,atentar.verb
Attention_getting,pal.noun
Attention_getting,sir.noun
Attention_getting,ma'am.noun
Attention_getting,buddy.noun
Attention_getting,kid.noun
Attention_getting,dude.noun
Attention_getting,boy.noun
Attention_getting,guy.noun
Attention_getting,miss.noun
Attention_getting,bro.noun
Attention_getting,homes.noun
Attention_getting,yoohoo.intj
Attention_getting,hello there.intj
Attention_getting,excuse me.intj
Attention_getting,hey.intj
Attention_getting,officer.noun
Attention_getting,vous savez.intj
Attention_getting,vous savez.intj
Attitude_description,optimistic.adj
Attitude_description,pessimistic.adj
Attitude_description,hopeful.adj
Attitude_description,positive.adj
Attitude_description,negative.adj
Attitude_description,hopeless.adj
Attitude_description,dark.adj
Attitude_description,espoir.noun
Attitude_description,negativity.noun
Attitude_description,attitude.noun
Attitude_description,desperate.adj
Attitude_description,negativo.adj
Attracting_tourists,atrair.verb
Attracting_tourists,surpreender.verb
Attracting_tourists,oferecer.verb
Attracting_tourists,destacar-se.verb
Attracting_tourists,attract.verb
Attracting_tourists,draw.verb
Attracting_tourists,lure.verb
Attracting_tourists,provide.verb
Attracting_tourists,offer.verb
Attracting_tourists,presentar.verb
Attracting_tourists,atraer.verb
Attracting_tourists,destacarse.verb
Attracting_tourists,sorprender.verb
Attracting_tourists,ofrecer.verb
Attracting_tourists,apresentar.verb
Attracting_tourists,reservar.verb
Attracting_tourists,atração.noun
Attracting_tourists,destino.noun
Attracting_tourists,destino.noun
Attracting_tourists,punto de interés.noun
Attracting_tourists,levar.verb
Attracting_tourists,convidar.verb
Attracting_tourists,attraction.noun
Attracting_tourists,present.verb
Attracting_tourists,invite.verb
Attracting_tourists,make.verb
Attracting_tourists,reserve.verb
Attracting_tourists,surprise.verb
Attracting_tourists,show.verb
Attracting_tourists,stand out.verb
Attracting_tourists,destination.noun
Attracting_tourists,mostrar.verb
Attracting_tourists,enseñar.verb
Attracting_tourists,resaltar.verb
Attracting_tourists,sobresalir.verb
Attracting_tourists,invitar a.verb
Attracting_tourists,proporcionar.verb
Attracting_tourists,reservar.verb
Attracting_tourists,atrativo.adj
Attracting_tourists,atrativo.noun
Attracting_tourists,atracción.noun
Attracting_tourists,atractivo.noun
Attracting_tourists,atractivo.adj
Attracting_tourists,appeal.noun
Attracting_tourists,attractive.adj
Attracting_tourists,incentivar.verb
Attracting_tourists,llevar a.verb
Attraction_tourism,atração.noun
Attraction_tourism,atracción.noun
Attraction_tourism,attraction.noun
Attraction_tourism,exhibit.noun
Attraction_tourism,ecoturismo.noun
Attraction_tourism,agroturismo.noun
Attraction_tourism,atração turística.noun
Attraction_tourism,tourist attraction.noun
Attraction_tourism,exposición.noun
Attraction_tourism,agroturismo.noun
Attraction_tourism,ecoturismo.noun
Attraction_tourism,atracción turística.noun
Attraction_tourism,agritourism.noun
Attraction_tourism,ecotourism.noun
Attraction_tourism,exibição.noun
Attraction_tourism,exhibition.noun
Attraction_tourism,exhibición.noun
Attraction_tourism,atrativo.adj
Attraction_tourism,ingresso.noun
Attraction_tourism,ticket.noun
Attraction_tourism,attractive.adj
Attraction_tourism,billete.noun
Attraction_tourism,entrada.noun
Attraction_tourism,atractivo.adj
Attraction_tourism,meia-entrada.noun
Attributed_information,according to.adp
Attributed_information,source.noun
Attributed_information,viewpoint.noun
Attributed_information,on authority.x
Attributed_information,segundo.adp
Attributed_information,de acordo com.sconj
Attributed_information,citation.noun
Attributes,qualidade.noun
Attributes,atributo.noun
Attributes,propriedade.noun
Attributes,maritime.adj
Attributes,balance.noun
Attributes,untouched.adj
Attributes,angled.adj
Attributes,glamorous.adj
Attributes,open-fronted.adj
Attributes,open minded.adj
Attributes,clean.adj
Attributes,green.adj
Attributes,refined.adj
Attributes,otimista.adj
Attributes,comercial.adj
Attributes,glamoroso.adj
Attributes,isolado.adj
Attributes,recluso.adj
Attributes,solidário.adj
Attributes,especial.adj
Attributes,religioso.adj
Attributes,obscuro.adj
Attributes,barra pesada.adj
Attributes,letal.adj
Attributes,patriótico.adj
Attributes,polémico.adj
Attributes,imprevisível.adj
Attributes,autêntico.adj
Attributes,populoso.adj
Attributes,psicoativo.adj
Attributes,cerebral.adj
Attributes,energético.adj
Attributes,químico.adj
Attributes,comestível.adj
Attributes,silencioso.adj
Attributes,claro.adj
Attributes,transparência.noun
Attributes,relevância.noun
Attributes,autenticidade.noun
Attributes,fértil.adj
Attributes,efervescente.adj
Attributes,eficiência.noun
Attributes,produtividade.noun
Attributes,patriarcal.adj
Attributes,multicultural.adj
Attributes,tolerância.noun
Attributes,étnico.adj
Attributes,special.adj
Attributes,free.adj
Attributes,individual.adj
Attributes,fantasiado.adj
Attributes,open.adj
Attributes,livre.adj
Attributes,brilho.noun
Attributes,clair.adj
Attributes,fundamental.adj
Attributes,queimado.adj
Attributes,aliviado.adj
Authority,power.noun
Authority,authority.noun
Authority,jurisdiction.noun
Authority,sway.noun
Authority,dominion.noun
Authority,autoridade.noun
Authority,polícia penal.noun
Authority,policial.adj
Authority,regulador.noun
Avoiding,avoid.verb
Avoiding,evade.verb
Avoiding,dodge.verb
Avoiding,duck.verb
Avoiding,escape.verb
Avoiding,shirk.verb
Avoiding,shun.verb
Avoiding,sidestep.verb
Avoiding,skirt.verb
Avoiding,avoidance.noun
Avoiding,sidestep.noun
Avoiding,evasion.noun
Avoiding,eschew.verb
Avoiding,forgo.verb
Avoiding,shrink from.verb
Avoiding,desist.verb
Avoiding,stay away.verb
Avoiding,keep away.verb
Avoiding,evitar.verb
Avoiding,take away.verb
Avoiding,evitado.adj
Avoiding,prevenir.verb
Awareness,conhecer.verb
Awareness,crer.verb
Awareness,imaginar.verb
Awareness,saber.verb
Awareness,aware.adj
Awareness,awareness.noun
Awareness,believe.verb
Awareness,comprehend.verb
Awareness,comprehension.noun
Awareness,conceive.verb
Awareness,conception.noun
Awareness,conscious.adj
Awareness,hunch.noun
Awareness,imagine.verb
Awareness,know.verb
Awareness,knowledge.noun
Awareness,knowledgable.adj
Awareness,presume.verb
Awareness,presumption.noun
Awareness,reckon.verb
Awareness,supposition.noun
Awareness,suspect.verb
Awareness,suspicion.noun
Awareness,think.verb
Awareness,thought.noun
Awareness,understand.verb
Awareness,understanding.noun
Awareness,ignorance.noun
Awareness,consciousness.noun
Awareness,cognizant.adj
Awareness,unknown.adj
Awareness,idea.noun
Awareness,pensar.verb
Awareness,achar.verb
Awareness,entender.verb
Awareness,ideia.noun
Awareness,sabedoria.noun
Awareness,repensar.verb
Awareness,imaginação.noun
Awareness,clue.noun
Awareness,fazer ideia.verb
Awareness,pensamento.noun
Awareness,conciencia.noun
Awareness,consciente.adj
Awareness,creencia.noun
Awareness,creer.verb
Awareness,ignorancia.noun
Awareness,imaginarse.verb
Awareness,pensar.verb
Awareness,saber.verb
Awareness,sospecha.noun
Awareness,sospechar.verb
Awareness,suponer.verb
Awareness,ter.verb
Awareness,discernimento.noun
Awareness,inalcançável.adj
Awareness,compreender.verb
Awareness,inacessível.adj
Awareness,conhecimento.noun
Awareness,acessível.adj
Awareness,suspeitar.verb
Awareness,desavisado.adj
Awareness,noção.noun
Awareness,considerar.verb
Awareness,concepção.noun
Awareness,idée.noun
Awareness,savoir.verb
Awareness,imaginer.verb
Awareness,voir.verb
Awareness,vision.noun
Awareness,notion.noun
Awareness,imagination.noun
Awareness,connaître.verb
Awareness,ignorer.verb
Awareness,entendimento.noun
Awareness,mentalidade.noun
Awareness,compreensão.noun
Awareness,descoberta.noun
Awareness,pensativo.adj
Awareness,mentality.noun
Awareness,sacar.verb
Awareness,disassociate.verb
Awareness,accept.verb
Awareness,tolerance.noun
Awareness,aprender.verb
Awareness,desassociar.verb
Awareness,mergulhar.verb
Awareness,aprofundar.verb
Awareness,idée.noun
Awareness,savoir.verb
Awareness,imaginer.verb
Awareness,voir.verb
Awareness,vision.noun
Awareness,notion.noun
Awareness,imagination.noun
Awareness,conception.noun
Awareness,connaître.verb
Awareness,ignorer.verb
Awareness,desconfiar.verb
Awareness,consciência.noun
Awareness,saber.noun
Awareness,consciente.noun
Awareness,ideário.noun
Awareness,sapiência.noun
Awareness,desconhecer.verb
Awareness,inspeção.noun
Awareness,lembrar.verb
Awareness,reconhecer.verb
Awareness,conceito.noun
Awareness,conscientização.noun
Awareness,concluir.verb
Awareness_status,known.adj
Awareness_status,suspected.adj
Awareness_status,presumed.adj
Awareness_status,possible.adj
Awareness_status,recognized.adj
Awareness_status,unaccounted.adj
Bail_decision,set.verb
Bail_decision,fix.verb
Bail_decision,order.verb
Bail_decision,bail.noun
Bail_decision,bond.noun
Bearing_arms,armed.adj
Bearing_arms,unarmed.adj
Bearing_arms,weaponless.adj
Bearing_arms,bear arms.verb
Bearing_arms,pack.verb
Bearing_arms,carry.verb
Bearing_arms,nuclear.adj
Bearing_arms,gunman.noun
Bearing_arms,draw.verb
Bearing_arms,armado.adj
Bearing_arms,desarmado.adj
Beat_opponent,defeat.verb
Beat_opponent,beat.verb
Beat_opponent,demolish.verb
Beat_opponent,prevail.verb
Beat_opponent,defeat.noun
Beat_opponent,trounce.verb
Beat_opponent,upend.verb
Beat_opponent,rout.noun
Beat_opponent,rout.verb
Beat_opponent,perder.verb
Beat_opponent,primer.verb
Beat_opponent,lidar.verb
Becoming,become.verb
Becoming,turn.verb
Becoming,ficar.verb
Becoming,devenir.verb
Becoming_attached,agglutinate.verb
Becoming_attached,bind.verb
Becoming_attached,fasten.verb
Becoming_attached,moor.verb
Becoming_attached,attach.verb
Becoming_attached,take hold.verb
Becoming_attached,stick.verb
Becoming_attached,encontrar.verb
Becoming_aware,descobrir.verb
Becoming_aware,discover.verb
Becoming_aware,discovery.noun
Becoming_aware,find.verb
Becoming_aware,note.verb
Becoming_aware,notice.verb
Becoming_aware,recognize.verb
Becoming_aware,register.verb
Becoming_aware,descry.verb
Becoming_aware,spot.verb
Becoming_aware,espy.verb
Becoming_aware,discern.verb
Becoming_aware,locate.verb
Becoming_aware,pick up.verb
Becoming_aware,spy out.verb
Becoming_aware,chance.verb
Becoming_aware,come.verb
Becoming_aware,come.verb
Becoming_aware,chance.verb
Becoming_aware,detect.verb
Becoming_aware,encounter.verb
Becoming_aware,fall.verb
Becoming_aware,happen.verb
Becoming_aware,learn.verb
Becoming_aware,observe.verb
Becoming_aware,perceive.verb
Becoming_aware,find out.verb
Becoming_aware,tell.verb
Becoming_aware,find.verb
Becoming_aware,olhar.verb
Becoming_aware,achar.verb
Becoming_aware,detectar.verb
Becoming_aware,discernir.verb
Becoming_aware,descoberta.noun
Becoming_aware,encontrar.verb
Becoming_aware,encontrar [alguém].verb
Becoming_aware,notar.verb
Becoming_aware,observar.verb
Becoming_aware,perceber.verb
Becoming_aware,reconhecer.verb
Becoming_aware,registrar.verb
Becoming_aware,espionar.verb
Becoming_aware,dizer.verb
Becoming_aware,advertir.verb
Becoming_aware,detectar.verb
Becoming_aware,encontrar.verb
Becoming_aware,encontrarse.verb
Becoming_aware,enterarse.verb
Becoming_aware,notar.verb
Becoming_aware,observar.verb
Becoming_aware,percatarse.verb
Becoming_aware,reconocer.verb
Becoming_aware,reparar.verb
Becoming_aware,desmascarar.verb
Becoming_aware,descobrimento.noun
Becoming_aware,descoberto.adj
Becoming_aware,reconhecimento.noun
Becoming_aware,ciente.adj
Becoming_aware,voir.verb
Becoming_aware,trouver.verb
Becoming_aware,découvrir.verb
Becoming_aware,réalisation.noun
Becoming_aware,remarquer.verb
Becoming_aware,ver.verb
Becoming_aware,abrir os olhos.x
Becoming_aware,tapa na cara.x
Becoming_aware,constatar.verb
Becoming_aware,voir.verb
Becoming_aware,trouver.verb
Becoming_aware,découvrir.verb
Becoming_aware,réalisation.noun
Becoming_aware,remarquer.verb
Becoming_aware,detecção.noun
Becoming_aware,identificar.verb
Becoming_a_member,join.verb
Becoming_a_member,enlist.verb
Becoming_a_member,enroll.verb
Becoming_a_member,sign up.verb
Becoming_a_member,enter.verb
Becoming_a_member,ingresso.noun
Becoming_a_member,inscrire.verb
Becoming_a_member,inscrição.noun
Becoming_detached,descolar.verb
Becoming_detached,detach.verb
Becoming_detached,decouple.verb
Becoming_detached,unhook.verb
Becoming_detached,unhinge.verb
Becoming_dry,dry up.verb
Becoming_dry,exsiccate.verb
Becoming_dry,dehydrate.verb
Becoming_dry,dry.verb
Becoming_dry,secar.verb
Becoming_separated,dividir.verb
Becoming_separated,separate.verb
Becoming_separated,split.verb
Becoming_separated,divide.verb
Becoming_separated,separar.verb
Becoming_separated,espalhar.verb
Becoming_separated,dividido.adj
Becoming_separated,compor.verb
Becoming_separated,compose.verb
Becoming_separated,isolar.verb
Becoming_separated,desconexo.adj
Becoming_silent,button lip.verb
Becoming_silent,hold tongue.x
Becoming_silent,hush.verb
Becoming_silent,hush up.verb
Becoming_silent,quiet.verb
Becoming_silent,quiet down.verb
Becoming_silent,shush.verb
Becoming_silent,shut up.verb
Becoming_silent,stow it.verb
Becoming_silent,silence.verb
Becoming_silent,sh.intj
Becoming_silent,quieten.verb
Becoming_silent,pipe down.verb
Becoming_silent,quiet.noun
Becoming_silent,seal lips.verb
Becoming_silent,not a word.x
Becoming_visible,appear.verb
Becoming_visible,despontar.verb
Becoming_visible,aparição.noun
Becoming_visible,shoot out.verb
Becoming_visible,viralizar.verb
Becoming_visible,aparecer.verb
Becoming_visible,surgir.verb
Bedding,cortina.noun
Bedding,almofada.noun
Bedding,fronha.noun
Bedding,fronha.noun
Bedding,manta.noun
Bedding,drape.noun
Behind_the_scenes,film-maker.noun
Behind_the_scenes,director.noun
Behind_the_scenes,producer.noun
Behind_the_scenes,direct.verb
Behind_the_scenes,produce.verb
Behind_the_scenes,shoot.verb
Behind_the_scenes,film.verb
Behind_the_scenes,score.noun
Behind_the_scenes,soundtrack.noun
Behind_the_scenes,compose.verb
Behind_the_scenes,stage.verb
Behind_the_scenes,cast.verb
Behind_the_scenes,director.noun
Behind_the_scenes,choreographer.noun
Behind_the_scenes,choreograph.verb
Behind_the_scenes,faire.verb
Behind_the_scenes,faire.verb
Being_active,active.adj
Being_active,inactive.adj
Being_active,actively.adv
Being_active,interaction.noun
Being_active,interactif.adj
Being_active,ativo.adj
Being_active,passivo.adj
Being_attached,attached.adj
Being_attached,tied.adj
Being_attached,bolted.adj
Being_attached,glued.adj
Being_attached,affixed.adj
Being_attached,anchored.adj
Being_attached,bound.adj
Being_attached,chained.adj
Being_attached,fastened.adj
Being_attached,fused.adj
Being_attached,handcuffed.adj
Being_attached,lashed.adj
Being_attached,manacled.adj
Being_attached,moored.adj
Being_attached,nailed.adj
Being_attached,pasted.adj
Being_attached,pinned.adj
Being_attached,riveted.adj
Being_attached,sewn.adj
Being_attached,shackled.adj
Being_attached,stapled.adj
Being_attached,stuck.adj
Being_attached,tethered.adj
Being_attached,welded.adj
Being_attached,stick.verb
Being_attached,taped.adj
Being_attached,plastered.adj
Being_attached,adhere.verb
Being_attached,adhesion.noun
Being_attached,connected.adj
Being_attached,linked.adj
Being_attached,elo.noun
Being_attached,ponto de integração.noun
Being_attached,ligado.adj
Being_attached,solto.adj
Being_attached,relié.adj
Being_attached,relié.adj
Being_at_risk,secure.adj
Being_at_risk,security.noun
Being_at_risk,safe.adj
Being_at_risk,insecure.adj
Being_at_risk,unsafe.adj
Being_at_risk,safety.noun
Being_at_risk,risk.noun
Being_at_risk,vulnerable.adj
Being_at_risk,vulnerability.noun
Being_at_risk,danger.noun
Being_at_risk,threatened.adj
Being_at_risk,susceptibility.noun
Being_at_risk,susceptible.adj
Being_at_risk,segurança.noun
Being_at_risk,seguro.adj
Being_at_risk,seguro.adj
Being_at_risk,safe and sound.x
Being_at_risk,vulnerável.adj
Being_at_risk,vulnerabilidade.noun
Being_at_risk,ameaçado.adj
Being_awake,awake.adj
Being_awake,conscious.adj
Being_awake,wakeful.adj
Being_awake,watch.verb
Being_awake,virado.adj
Being_born,nascer.verb
Being_born,come into the world.verb
Being_born,born.verb
Being_born,nascimento.noun
Being_born,naître.verb
Being_born,crescimento.noun
Being_born,parir.verb
Being_detached,detached.adj
Being_detached,disconnected.adj
Being_detached,loose.adj
Being_detached,unfused.adj
Being_detached,unmoored.adj
Being_detached,unattached.adj
Being_detached,desligamento.noun
Being_dry,dry.adj
Being_dry,parched.adj
Being_dry,desiccated.adj
Being_dry,waterless.adj
Being_dry,dehydrated.adj
Being_dry,ressecado.adj
Being_dry,seco.adj
Being_employed,work.verb
Being_employed,work.noun
Being_employed,employ.noun
Being_employed,wait tables.x
Being_employed,job.noun
Being_employed,clerk.verb
Being_employed,temp.verb
Being_employed,stint.noun
Being_employed,employed.adj
Being_employed,subcontract.verb
Being_employed,farm.verb
Being_employed,employment.noun
Being_employed,unemployment.noun
Being_employed,unemployed.adj
Being_employed,jobless.adj
Being_employed,position.noun
Being_employed,at.adp
Being_employed,trabalhar.verb
Being_employed,travailler.verb
Being_employed,travail.noun
Being_employed,carrière.noun
Being_employed,faire.verb
Being_employed,emploi.noun
Being_employed,travailler.verb
Being_employed,travail.noun
Being_employed,carrière.noun
Being_employed,faire.verb
Being_employed,emploi.noun
Being_employed,trabalho.noun
Being_employed,desemprego.noun
Being_employed,desempregado.adj
Being_employed,cargo.noun
Being_employed,posição.noun
Being_employed,função.noun
Being_incarcerated,incarcerated.adj
Being_incarcerated,prison.noun
Being_incarcerated,jail.noun
Being_incarcerated,inmate.noun
Being_incarcerated,serve time.verb
Being_incarcerated,serve.verb
Being_incarcerated,behind bars.adv
Being_incarcerated,do time.x
Being_included,incluído.adj
Being_in_captivity,captivity.noun
Being_in_captivity,prisoner.noun
Being_in_captivity,preso.adj
Being_in_captivity,detido.adj
Being_in_captivity,privação.noun
Being_in_captivity,cárcere privado.noun
Being_in_captivity,custodiado.adj
Being_in_category,tantamount.adj
Being_in_category,count.verb
Being_in_category,amount.verb
Being_in_category,constitute.verb
Being_in_category,constituir.verb
Being_in_category,equivaler.verb
Being_in_control,control.noun
Being_in_control,dominate.verb
Being_in_control,domination.noun
Being_in_control,manage.verb
Being_in_control,management.noun
Being_in_control,manipulate.verb
Being_in_control,manipulation.noun
Being_in_control,rule.verb
Being_in_control,control.verb
Being_in_control,administrar.verb
Being_in_control,administrado.adj
Being_in_control,controlar.verb
Being_in_control,conseguir.verb
Being_in_control,gérer.verb
Being_in_control,maîtrise.noun
Being_in_control,segurar a onda.verb
Being_in_control,controlador.adj
Being_in_effect,effective.adj
Being_in_effect,effect.noun
Being_in_effect,force.noun
Being_in_effect,valid.adj
Being_in_effect,void.adj
Being_in_effect,null.adj
Being_in_effect,binding.adj
Being_in_effect,válido.adj
Being_in_effect,valer.verb
Being_in_effect,em vigor.adj
Being_in_operation,on.adp
Being_in_operation,off.adp
Being_in_operation,operate.verb
Being_in_operation,operational.adj
Being_in_operation,éteint.adj
Being_located,situar.verb
Being_located,ficar.verb
Being_located,localizar.verb
Being_located,located.adj
Being_located,situated.adj
Being_located,lie.verb
Being_located,stand.verb
Being_located,sit.verb
Being_located,whereabouts.noun
Being_located,twenty.noun
Being_located,find.verb
Being_located,localizado.adj
Being_located,encontrar.verb
Being_located,situado.adj
Being_located,paradeiro.noun
Being_located,estar.verb
Being_located,localização.noun
Being_named,conhecido.adj
Being_named,pseudonym.noun
Being_named,name.noun
Being_named,nickname.noun
Being_named,surname.noun
Being_named,forename.noun
Being_named,maiden name.noun
Being_named,christian name.noun
Being_named,family name.noun
Being_named,nom de plume.noun
Being_named,nom de guerre.noun
Being_named,moniker.noun
Being_named,pen name.noun
Being_named,first name.noun
Being_named,last name.noun
Being_named,middle name.noun
Being_named,stage name.noun
Being_named,alias.noun
Being_named,given name.noun
Being_named,entitled.adj
Being_named,named.adj
Being_named,codename.noun
Being_named,codenamed.adj
Being_named,pet name.noun
Being_named,cognomen.noun
Being_named,agnomen.noun
Being_named,by-name.noun
Being_named,caconym.noun
Being_named,praenomen.noun
Being_named,misnomer.noun
Being_named,married name.noun
Being_named,allonym.noun
Being_named,soubriquet.noun
Being_named,nee.adj
Being_named,brand name.noun
Being_named,patronymic.noun
Being_named,metronymic.noun
Being_named,trivial name.noun
Being_named,eponym.noun
Being_named,also known as.adj
Being_named,aka.adj
Being_named,go.verb
Being_named,nameless.adj
Being_named,known.adj
Being_named,so-called.adj
Being_named,designated.adj
Being_named,full name.noun
Being_named,chamado.adj
Being_named,conhecido como.adj
Being_named,apelido.noun
Being_named,appelé.adj
Being_named,s appeler.verb
Being_named,nome.noun
Being_named,appelé.adj
Being_named,s appeler.verb
Being_named,nom.noun
Being_necessary,necessary.adj
Being_necessary,requirement.noun
Being_necessary,necessity.noun
Being_necessary,needed.adj
Being_necessary,indispensable.adj
Being_necessary,required.adj
Being_necessary,essential.adj
Being_necessary,basic.adj
Being_necessary,necessário.adj
Being_necessary,indispensável.adj
Being_necessary,necessidade.noun
Being_necessary,exigido.adj
Being_necessary,requerido.adj
Being_necessary,requerimento.noun
Being_necessary,necessitar.verb
Being_necessary,essencial.noun
Being_necessary,falloir.verb
Being_necessary,devoir.verb
Being_necessary,essentiel.adj
Being_necessary,exigence.noun
Being_necessary,extra.adj
Being_necessary,extra.noun
Being_necessary,excesso.noun
Being_necessary,ter que.verb
Being_necessary,basic.adj
Being_necessary,nécessaire.adj
Being_necessary,para.adj
Being_necessary,parar.verb
Being_necessary,necessariamente.adv
Being_necessary,essência.noun
Being_obligated,dever.verb
Being_obligated,obrigar.verb
Being_obligated,obligated.adj
Being_obligated,duty.noun
Being_obligated,job.noun
Being_obligated,task.noun
Being_obligated,responsibility.noun
Being_obligated,obligation.noun
Being_obligated,bound.adj
Being_obligated,assignment.noun
Being_obligated,mission.noun
Being_obligated,commission.noun
Being_obligated,contract.noun
Being_obligated,obliged.adj
Being_obligated,imposition.noun
Being_obligated,tarefa.noun
Being_obligated,compromiso.noun
Being_obligated,deber.noun
Being_obligated,obligación.noun
Being_obligated,obligado.adj
Being_obligated,responsabilidad.noun
Being_obligated,afazer.noun
Being_obligated,must.verb
Being_obligated,have to.verb
Being_obligated,cheval de bataille.noun
Being_obligated,tâche.noun
Being_obligated,supposer.verb
Being_obligated,devoir.noun
Being_obligated,devoir.verb
Being_obligated,obrigação.noun
Being_obligated,mission.noun
Being_obligated,tâche.noun
Being_obligated,supposer.verb
Being_obligated,devoir.noun
Being_obligated,devoir.verb
Being_obligated,dever.noun
Being_obligated,devir.verb
Being_obligated,dívida.noun
Being_obligatory,obrigar.verb
Being_obligatory,obrigatório.adj
Being_obligatory,indispensável.adj
Being_obligatory,cumprir.verb
Being_obligatory,dever.verb
Being_obligatory,fundamental.adj
Being_obligatory,imprescindível.adj
Being_obligatory,vital.adj
Being_obligatory,mandatory.adj
Being_obligatory,compulsory.adj
Being_obligatory,obligatory.adj
Being_obligatory,incumbent.adj
Being_obligatory,behoove.verb
Being_obligatory,binding.adj
Being_obligatory,voluntary.adj
Being_obligatory,exigência.noun
Being_obligatory,forzoso.adj
Being_obligatory,obligado.adj
Being_obligatory,obligatorio.adj
Being_obligatory,preceptivo.adj
Being_obligatory,requisito.noun
Being_obligatory,obrigatoriamente.adv
Being_obligatory,obligatorily.adv
Being_obligatory,mandatorily.adv
Being_obligatory,mandatório.adj
Being_obligatory,pagar.verb
