parent,relation,child
Lose_possession_scenario,subframe,Pre_lose_possession
Lose_possession_scenario,subframe,Lose_possession
Lose_possession_scenario,inheritance,Giving_scenario
Direction,using,Time_vector
Direction,using,Change_direction
Rewards_and_punishments,inheritance,Fining
Rewards_and_punishments,inheritance,Corporal_punishment
Rewards_and_punishments,inheritance,Execution
Rewards_and_punishments,inheritance,Revenge
Causation_scenario,subframe,Causation
Cardinal_numbers,using,Ordinal_numbers
Judgment_communication,reframing_mapping,Judgment_direct_address
Judgment_communication,reframing_mapping,Judgment
Judgment_communication,using,Labeling
Judgment_communication,inheritance,Judgment_direct_address
Judgment_communication,inheritance,Bragging
Name_conferral,causative_of,Being_named
Being_named,using,Namesake
Being_named,reframing_mapping,Namesake
Being_named,reframing_mapping,Referring_by_name
Being_named,using,Referring_by_name
Being_named,inheritance,Appellations
Calendric_unit,using,Change_event_time
Intentionally_affect,inheritance,Rewards_and_punishments
Intentionally_affect,using,Arson
Intentionally_affect,inheritance,Cutting
Intentionally_affect,inheritance,Attack
Intentionally_affect,using,Import_export_scenario
Intentionally_affect,inheritance,Attaching
Intentionally_affect,inheritance,Inhibit_movement
Intentionally_affect,inheritance,Immobilization
Intentionally_affect,inheritance,Hiring
Intentionally_affect,inheritance,Cause_to_experience
Intentionally_affect,inheritance,Reparation
Intentionally_affect,inheritance,Rape
Intentionally_affect,inheritance,Firing
Intentionally_affect,inheritance,Arranging
Intentionally_affect,inheritance,Adjusting
Intentionally_affect,inheritance,Extradition
Intentionally_affect,inheritance,Hit_target
Intentionally_affect,inheritance,Grooming
Intentionally_affect,inheritance,Cause_to_amalgamate
Intentionally_affect,inheritance,Closure
Intentionally_affect,inheritance,Manipulation
Intentionally_affect,inheritance,Releasing
Intentionally_affect,inheritance,Manipulate_into_doing
Intentionally_affect,inheritance,Taking
Intentionally_affect,using,Bungling
Intentionally_affect,inheritance,Processing_materials
Intentionally_affect,inheritance,Education_teaching
Intentionally_affect,inheritance,Using
Intentionally_affect,inheritance,Manipulate_into_shape
Intentionally_affect,inheritance,Arrest
Intentionally_affect,inheritance,Change_accessibility
Intentionally_affect,inheritance,Appointing
Intentionally_affect,inheritance,Limiting
Intentionally_affect,inheritance,Abandonment
Intentionally_affect,inheritance,Breaking_out_captive
Intentionally_affect,inheritance,Making_arrangements
Intentionally_affect,inheritance,Rescuing
Intentionally_affect,inheritance,Publishing
Intentionally_affect,inheritance,Short_selling
Intentionally_affect,inheritance,Cause_emotion
Intentionally_affect,inheritance,Apply_heat
Intentionally_affect,inheritance,Cause_to_make_progress
Intentionally_affect,inheritance,Cause_to_perceive
Intentionally_affect,inheritance,Change_operational_state
Intentionally_affect,inheritance,Detaching
Intentionally_affect,inheritance,Gathering_up
Intentionally_affect,inheritance,Hiding_objects
Intentionally_affect,inheritance,Soaking
Intentionally_affect,inheritance,Replacing
Intentionally_affect,inheritance,Separating
Intentionally_affect,inheritance,Silencing
Intentionally_affect,inheritance,Activity_teaching
Intentionally_affect,inheritance,Drilling
Intentionally_affect,inheritance,Display_of_affection
Intentionally_affect,inheritance,Distributed_abundanced
Intentionally_affect,inheritance,Wagering
Intentionally_affect,inheritance,Raising
Process_end,precedes,Process_completed_state
Process_end,inheritance,Activity_finish
Process,inheritance,Arraignment
Process,inheritance,Activity
Process,inheritance,Precipitation
Process,subframe,Process_completed_state
Process,subframe,Process_continue
Process,subframe,Process_end
Process,subframe,Process_initial_state
Process,subframe,Process_resume
Process,subframe,Process_start
Process,subframe,Process_stop
Process,subframe,Process_stopped_state
Process,using,Temporal_pattern
Process,subframe,Process_uncompleted_state
Process,subframe,Process_pause
Process_completed_state,inheritance,Activity_done_state
Apply_heat,using,Cooking_creation
Apply_heat,see_also,Cooking_creation
Apply_heat,causative_of,Absorb_heat
Bounded_entity,using,Containers
Bounded_entity,using,Locale
Bounded_entity,using,Shapes
Motion_scenario,perspective_on,Motion
Motion_scenario,perspective_on,Source_of_getting
Motion_scenario,using,Operate_vehicle_scenario
Motion_scenario,perspective_on,Traversing
Motion_scenario,perspective_on,Source_path_goal
Medical_conditions,causative_of,Cause_health_condition
Medical_conditions,using,Recovery
Medical_conditions,using,Cure
Medical_conditions,using,People_by_health_condition
Medical_conditions,using,Condition_symptom_relation
Medical_conditions,inheritance,Epidemic
Medical_conditions,subframe,Healthcare_service
Medical_conditions,inheritance,Intoxication
Medical_conditions,inheritance,Addiction
Medical_conditions,inheritance,Disability
Medical_conditions,metaphorical_projection,Committing_crime
Medical_conditions,metaphorical_projection,Violence
Bringing,using,Sending
Bringing,inheritance,Smuggling
Bringing,see_also,Passing
Bringing,see_also,Sending
Bringing,using,Convoy
Competition,reframing_mapping,Finish_competition
Competition,inheritance,Elimination_tournament
Competition,inheritance,Preliminary_stage
Communication_means,reframing_mapping,Contacting
Communication_means,reframing_mapping,Sending
Sending,using,Delivery
Sending,using,Sent_items
Inhibit_movement,using,Arrest
Inhibit_movement,using,Detaining
Inhibit_movement,using,Prison
Inhibit_movement,inheritance,Imprisonment
Inhibit_movement,precedes,Releasing
Inhibit_movement,using,Being_in_captivity
Relation,inheritance,Inherent_purpose
Relation,inheritance,Entity_relation
Relation,inheritance,Entity_relation
Relation,inheritance,Time_relation
Relation,inheritance,Configuration_relation
Entity,using,Cycle_of_existence_scenario
Entity,inheritance,Actually_occurring_entity
Entity,inheritance,Locale
Entity,inheritance,Languages
Entity,inheritance,Supernatural_entity
Entity,inheritance,Biological_entity
Entity,inheritance,Artifact
Entity,inheritance,Physical_entity
Entity,inheritance,Representing
Entity,inheritance,Social_entity
Make_cognitive_connection,reframing_mapping,Cognitive_connection
Closure,using,Clothing
Closure,using,Fastener
Medical_professionals,using,Healthcare_service
Gathering_up,reframing_mapping,Come_together
Gathering_up,causative_of,Come_together
Abounding_with,using,Mass_motion
Abounding_with,using,Expensiveness
Abounding_with,inheritance,Lively_place
Ingestion,using,Food
Ingestion,using,Dining
Ingestion,using,frm_eating_event
Sleep,precedes,Waking_up
Bungling,reframing_mapping,Expertise
Seeking,reframing_mapping,Scrutiny
Seeking,using,Criminal_investigation
Seeking,using,Locating
Seeking,inheritance,Shopping
Escaping,reframing_mapping,Fleeing
Avoiding,inheritance,Evading
Avoiding,reframing_mapping,Evading
Avoiding,reframing_mapping,Escaping
Avoiding,reframing_mapping,Forgoing
Avoiding,reframing_mapping,Dodging
Avoiding,inheritance,Dodging
Evading,reframing_mapping,Dodging
Evading,reframing_mapping,Elusive_goal
Cause_to_move_in_place,reframing_mapping,Moving_in_place
Cause_to_move_in_place,causative_of,Moving_in_place
Food,using,Tasting
Text_creation,inheritance,Sign_agreement
Text_creation,using,Spelling_and_pronouncing
Text_creation,using,Text
Reading_perception,reframing_mapping,Scrutiny
Reading_perception,reframing_mapping,Reading_activity
Intentionally_create,inheritance,Manufacturing
Intentionally_create,inheritance,Text_creation
Intentionally_create,inheritance,Achieving_first
Intentionally_create,inheritance,Building
Intentionally_create,reframing_mapping,Creating
Intentionally_create,inheritance,Create_physical_artwork
Intentionally_create,inheritance,Knot_creation
Intentionally_create,inheritance,Duplication
Intentionally_create,inheritance,Translating
Intentionally_create,inheritance,Cooking_creation
Giving_birth,reframing_mapping,Being_born
Giving_birth,precedes,Death
Giving_birth,precedes,Dying
Being_employed,reframing_mapping,People_by_vocation
Being_employed,precedes,Quitting
Setting_fire,using,Arson
Setting_fire,precedes,Fire_burning
Setting_fire,using,Cause_to_burn
Setting_fire,inheritance,Setting_back_burn
Prevarication,using,Front_for
Shoot_projectiles,using,Hit_target
Use_firearm,using,Shoot_projectiles
Fall_asleep,precedes,Sleep
Cause_to_wake,causative_of,Being_awake
Sleep_wake_cycle,subframe,Fall_asleep
Sleep_wake_cycle,subframe,Waking_up
Sleep_wake_cycle,subframe,Sleep
Sleep_wake_cycle,subframe,Getting_up
Sleep_wake_cycle,subframe,Being_awake
Waking_up,precedes,Being_awake
Jury_deliberation,precedes,Verdict
Text,using,Law
Text,inheritance,Documents
Text,using,Topic
Text,using,Medium
Text,using,Reference_text
Text,inheritance,Records
Text,inheritance,Textual_Genre
Text,subframe,Text_subpart
Physical_entity,inheritance,Bounded_entity
Physical_entity,inheritance,Food
Physical_entity,inheritance,Body_mark
Physical_entity,inheritance,Substance
Physical_entity,inheritance,Intoxicants
Physical_entity,inheritance,Sidereal_appearance
Physical_entity,inheritance,Weapon
Physical_entity,inheritance,Connectors
Physical_entity,inheritance,Clothing
Physical_entity,inheritance,Ammunition
Physical_entity,inheritance,Fastener
Physical_entity,inheritance,Vehicle
Physical_entity,inheritance,Information_display
Physical_entity,inheritance,Physical_artworks
Physical_entity,inheritance,Furniture
Physical_entity,inheritance,Utensils
Physical_entity,inheritance,Musical_instruments
Physical_entity,inheritance,Personal_protective_equipment
Physical_entity,inheritance,Bedding
Physical_entity,inheritance,Assistive_Technology
Weather,subframe,Precipitation
People,inheritance,People_by_age
People,reframing_mapping,People_by_age
People,inheritance,People_by_religion
People,inheritance,People_by_jurisdiction
People,inheritance,People_by_morality
People,inheritance,People_along_political_spectrum
People,using,Relation_between_individuals
People,using,Fields
People,inheritance,People_by_residence
People,inheritance,Irregular_combatants
People,inheritance,Noncombatant
People,using,Race_descriptor
People,inheritance,People_by_leisure_activity
People,inheritance,People_by_origin
People,inheritance,People_by_ethnicity
People,inheritance,People_by_transitory_activity
People,inheritance,People_by_gender_or_sexual_orientation
People,inheritance,People_by_health_condition
People,inheritance,People_by_transitory_state
People,inheritance,People_by_criminal_framing
People,inheritance,People_by_vocation
Becoming_attached,inchoative_of,Being_attached
Being_attached,using,Being_detached
Cause_to_be_wet,causative_of,Being_wet
Dead_or_alive,using,Resurrection
Dead_or_alive,inheritance,Subsisting
Impact,using,Friction
Detaining,using,Releasing_from_custody
Detaining,precedes,Releasing_from_custody
Coming_to_be,inheritance,Being_born
Coming_to_be,inchoative_of,Existence
Coming_to_be,precedes,Existence
Releasing,inheritance,Releasing_from_custody
Releasing,using,Freeing_from_confinement
Creating,inheritance,Intentionally_create
Creating,using,Ingredients
Employment_scenario,subframe,Employment_start
Employment_scenario,subframe,Employment_continue
Employment_scenario,subframe,Employment_end
Employment_scenario,using,Fields
Employment_scenario,perspective_on,Employee_scenario
Employment_scenario,perspective_on,Employer_scenario
Hiring,precedes,Employing
Employing,precedes,Firing
Get_a_job,precedes,Being_employed
Boundary,using,Bounded_entity
Being_wet,using,Being_rotted
Soaking,reframing_mapping,Apply_heat
Soaking,causative_of,Soaking_up
Cause_temperature_change,causative_of,Change_of_temperature
Cause_temperature_change,reframing_mapping,Change_of_temperature
Cause_change_of_phase,causative_of,Change_of_phase
Cause_change_of_phase,inchoative_of,Substance_by_phase
Change_of_phase,precedes,Substance_by_phase
Cause_to_be_dry,causative_of,Being_dry
Rotting,inchoative_of,Being_rotted
Sufficiency,using,Meet_specifications
Travel,subframe,Setting_out
Fluidic_motion,using,Breathing
Corroding_caused,causative_of,Corroding
Grinding,causative_of,Ground_up
Choosing,using,Waver_between_options
Choosing,using,Adopt_selection
Choosing,using,Willingness
Desirability,reframing_mapping,Expertise
Desirability,reframing_mapping,Usefulness
Desirability,using,Grooming
Desirability,inheritance,Aesthetics
Desirability,inheritance,Desirable_event
Desirability,using,Thriving
Desirability,inheritance,Social_desirability
Desirability,inheritance,Popularity
Desirability,using,Preferred_alternative_scenario
Surpassing,using,Beyond_compare
Emitting,causative_of,Emanating
Motion_directional,using,Sidereal_appearance
Motion_directional,using,Precariousness
Deciding,see_also,Choosing
Deciding,inheritance,Choosing
Deciding,inheritance,Referee_actions
Deciding,inheritance,Forgoing
Deciding,inheritance,Holding_off_on
Stimulus_focus,inheritance,Ineffability
Businesses,inheritance,Accommodation
Businesses,inheritance,Dining
Desiring,inheritance,Preference
Desiring,using,Needing
Desiring,using,Purpose
Social_behavior_evaluation,inheritance,Compliance
Social_behavior_evaluation,inheritance,Mental_property
Social_behavior_evaluation,inheritance,Morality_evaluation
Social_behavior_evaluation,inheritance,Social_interaction_evaluation
Social_behavior_evaluation,using,Sociability
Social_behavior_evaluation,using,Volubility
Social_behavior_evaluation,inheritance,Disgraceful_situation
Social_behavior_evaluation,inheritance,Rashness
Social_behavior_evaluation,inheritance,Praiseworthiness
Social_behavior_evaluation,using,Conduct
Social_behavior_evaluation,inheritance,Expertise
Social_behavior_evaluation,inheritance,Frugality
Social_behavior_evaluation,inheritance,Trendiness
Social_behavior_evaluation,inheritance,Attitude_description
Morality_evaluation,using,Legality
Morality_evaluation,using,Misdeed
Morality_evaluation,reframing_mapping,People_by_morality
Morality_evaluation,using,People_by_morality
Social_interaction_evaluation,using,Fairness_evaluation
Social_interaction_evaluation,inheritance,Partiality
Social_interaction_evaluation,inheritance,Strictness
Social_interaction_evaluation,inheritance,Hospitality
Social_interaction_evaluation,inheritance,Stinginess
Inclination,inheritance,Health_response
Inclination,inheritance,Accuracy
Inclination,inheritance,Volubility
Inclination,inheritance,Sociability
Inclination,inheritance,Personality_traits
Run_risk,using,Protecting
Run_risk,see_also,Risky_situation
Run_risk,reframing_mapping,Being_at_risk
Run_risk,reframing_mapping,Risky_situation
Run_risk,see_also,Being_at_risk
Run_risk,using,Wagering
Custom,using,Craft
Custom,using,Expected_location_of_person
Custom,using,Manner_of_life
Cause_to_start,causative_of,Process_start
Cause_to_start,using,Launch_process
Cause_change_of_consistency,causative_of,Change_of_consistency
Experience_bodily_harm,using,Accident
Experience_bodily_harm,using,Cause_harm
Experience_bodily_harm,inchoative_of,Being_hurt
Ingest_substance,inheritance,Ingestion
Intoxicants,using,Intoxication
Assistance,inheritance,Supporting
Being_obligated,reframing_mapping,Required_event
Being_obligated,using,Assigned_location
Being_obligated,using,Temporary_leave
Being_obligated,see_also,Required_event
Cause_impact,reframing_mapping,Make_noise
Cause_impact,using,Hit_target
Cause_impact,causative_of,Impact
Containing,using,Containers
Containing,using,Fullness
Forgiveness,using,Atonement
First_rank,using,Dominate_situation
Achieving_first,precedes,Product_development
Performing_arts,using,Performers_and_roles
Performing_arts,using,Behind_the_scenes
Linguistic_meaning,using,Word_relations
Importance,using,Emphasizing
Importance,using,Individual_history
Importance,using,Historic_event
Importance,using,Degree
Taking,inheritance,Theft
Receiving,precedes,Post_receiving
Receiving,inheritance,Borrowing
Omen,see_also,Expectation
Performers_and_roles,using,Performers
Cause_to_fragment,causative_of,Breaking_apart
Damaging,inheritance,Reshaping
Render_nonfunctional,using,Being_operational
Render_nonfunctional,causative_of,Being_operational
Destroying,using,Cause_to_fragment
Artifact,inheritance,Weapon
Artifact,inheritance,Connectors
Artifact,inheritance,Clothing
Artifact,inheritance,Law
Artifact,inheritance,Buildings
Artifact,inheritance,Ammunition
Artifact,inheritance,Fastener
Artifact,inheritance,Infrastructure
Artifact,inheritance,Vehicle
Artifact,inheritance,Body_decoration
Artifact,inheritance,Text
Artifact,inheritance,Money
Artifact,using,Being_operational
Artifact,inheritance,Information_display
Artifact,inheritance,Controller_object
Artifact,inheritance,Key
Artifact,subframe,Artifact_subpart
Artifact,inheritance,Physical_artworks
Artifact,inheritance,Fire_break
Artifact,inheritance,Furniture
Artifact,inheritance,Utensils
Artifact,inheritance,Appliances
Artifact,inheritance,Toys
Artifact,inheritance,Noise_makers
Artifact,inheritance,Musical_instruments
Artifact,inheritance,Materials_used_in_healthcare
Artifact,inheritance,Health_exam
Artifact,inheritance,Personal_protective_equipment
Artifact,inheritance,Accoutrements
Artifact,inheritance,School_Supplies
Artifact,inheritance,Teaching_resource
Artifact,inheritance,Object_of_knowledge
Artifact,inheritance,Gizmo
Artifact,inheritance,Bedding
Artifact,inheritance,Tax
Artifact,inheritance,Civil_rights_and_duties
Artifact,inheritance,Assistive_Technology
Artifact,inheritance,Cosmetics
Import_export_scenario,reframing_mapping,Importing
Import_export_scenario,reframing_mapping,Exporting
Import_export_scenario,perspective_on,Exporting
Import_export_scenario,perspective_on,Importing
Color,using,Description_of_symptom_or_health_condition
Attack,using,Defending
Attack,inheritance,Besieging
Attack,inheritance,Invading
Attack,reframing_mapping,Invading
Attack,inheritance,Suicide_attack
Attack,inheritance,Counterattack
Weapon,using,Bearing_arms
Weapon,inheritance,Improvised_explosive_device
Weapon,using,Cause_harm
Sign,inheritance,Omen
Sign,inheritance,Leaving_traces
Vehicle,using,Vehicle_subpart
Vehicle,using,Convoy
Offenses,using,Severity_of_offense
Offenses,inheritance,Arson
Bearing_arms,using,Shooting_scenario
Hindering,using,Difficulty
Similarity,using,Distinctiveness
Similarity,inheritance,Be_in_agreement_on_assessment
Similarity,using,Correctness
Similarity,using,Typicality
Similarity,using,Imitating
Similarity,inheritance,Diversity
Conduct,using,Feigning
Conduct,inheritance,Treating_and_mistreating
Criminal_investigation,using,Suspicion
Criminal_investigation,precedes,Criminal_process
Legality,using,Committing_crime
Want_suspect,using,Surrendering
Court_examination,precedes,Jury_deliberation
Purpose,using,Project
Purpose,using,Left_to_do
Purpose,using,Remembering_to_do
Purpose,using,Elusive_goal
Purpose,using,Tool_purpose
Reason,using,Deserving
Thwarting,inheritance,Subversion
Thwarting,causative_of,Success_or_failure
Speak_on_topic,reframing_mapping,Statement
Documents,using,Terms_of_agreement
Killing,reframing_mapping,Death
Killing,reframing_mapping,Execution
Killing,inheritance,Execution
Killing,causative_of,Death
Killing,using,Surviving
Amounting_to,using,Adding_up
Processing_materials,using,Degree_of_processing
Processing_materials,inheritance,Preserving
Adding_up,reframing_mapping,Amounting_to
Endangering,causative_of,Being_at_risk
Existence,using,Locative_relation
Existence,see_also,Presence
Existence,using,Have_associated
Existence,precedes,Ceasing_to_be
Existence,inheritance,Circumscribed_existence
Pardon,reframing_mapping,Clemency
Cause_change,causative_of,Undergo_change
Cause_change,using,Reforming_a_system
Cause_change,using,Adjusting
Cause_change,inheritance,Change_event_time
Cause_change,inheritance,Change_event_duration
Cause_change,inheritance,Exchange_currency
Ride_vehicle,using,Board_vehicle
Ride_vehicle,using,Disembarking
Change_event_time,using,Holding_off_on
Change_event_time,using,Waiting
Change_event_time,reframing_mapping,Scheduling
Crime_scenario,subframe,Criminal_process
Crime_scenario,subframe,Criminal_investigation
Crime_scenario,subframe,Committing_crime
Committing_crime,inheritance,Theft
Committing_crime,inheritance,Kidnapping
Committing_crime,inheritance,Smuggling
Committing_crime,inheritance,Piracy
Committing_crime,inheritance,Abusing
Committing_crime,using,Offenses
Committing_crime,inheritance,Robbery
Committing_crime,precedes,Criminal_investigation
Committing_crime,inheritance,Trafficking
Committing_crime,inheritance,Rape
Committing_crime,inheritance,Threatening
Committing_crime,metaphorical_projection,Hostile_encounter
Judgment_direct_address,reframing_mapping,Judgment_communication
Cognitive_connection,using,Make_cognitive_connection
Cognitive_connection,inheritance,Relating_concepts
Cognitive_connection,inheritance,Being_relevant
Cognitive_connection,using,Conditional_scenario
Forming_relationships,inchoative_of,Personal_relationship
Expansion,using,Dough_rising
Come_together,inheritance,Assemble
Come_together,inchoative_of,Aggregate
Come_together,inheritance,Encounter
Telling,inheritance,Warning
Telling,inheritance,Suasion
Change_posture,using,Getting_up
Change_posture,causative_of,Posture
Attention,using,Searching_scenario
Attention,using,Perception_active
Attention,using,Emotions_of_mental_activity
Being_born,precedes,Dying
Being_born,precedes,Death
Communicate_categorization,inheritance,Adducing
Change_of_temperature,inchoative_of,Temperature
Finish_competition,perspective_on,Win_prize
Finish_competition,using,Win_prize
Cause_to_make_noise,causative_of,Make_noise
Sounds,using,Sound_movement
Sounds,inheritance,Vocalizations
Sounds,reframing_mapping,Vocalizations
Employment_start,perspective_on,Hiring
Employment_start,perspective_on,Get_a_job
Employment_start,precedes,Employment_continue
Employment_continue,perspective_on,Being_employed
Employment_continue,perspective_on,Employing
Employment_continue,precedes,Employment_end
Employment_end,inheritance,Firing
Employment_end,inheritance,Quitting
Contingency,using,Reliance
Contingency,inheritance,Have_as_requirement
Chatting,inheritance,Discussion
Cause_fluidic_motion,causative_of,Fluidic_motion
Law,using,Legality
Being_located,using,Bounded_entity
Being_located,inheritance,Visiting
Being_located,inheritance,Presence
Attributes,inheritance,Scope
Attributes,inheritance,Race_descriptor
Attributes,inheritance,Gender_or_sexual_orientation_descriptor
Attributes,inheritance,frm_lateralidade
Attributes,inheritance,Shapes
Attributes,inheritance,frm_patterns
Attributes,inheritance,Gradable_attributes
Attributes,inheritance,Measurable_attributes
Attributes,inheritance,Description_oriented_by_body_part
Attributes,inheritance,Range
Attributes,inheritance,Eating_habits
Measurable_attributes,inheritance,Speed_description
Measurable_attributes,inheritance,Age
Measurable_attributes,inheritance,Temperature
Measurable_attributes,using,Extreme_value
Measurable_attributes,inheritance,Unemployment_rate
Measurable_attributes,using,Accuracy
Measurable_attributes,inheritance,Location_of_light
Measurable_attributes,inheritance,Sound_level
Measurable_attributes,see_also,Dimension
Measurable_attributes,inheritance,Rate_description
Measurable_attributes,inheritance,Duration_description
Measurable_attributes,inheritance,Size
Measurable_attributes,inheritance,Vital_signs
Shaped_part,inheritance,Architectural_part
Architectural_part,inheritance,Connecting_architecture
Age,using,People_by_age
Age,using,Aging
Capability,inheritance,Being_up_to_it
Capability,using,Range
Capability,using,Sufficiency
Capability,using,Usefulness
Capability,inheritance,Having_or_lacking_access
Capability,inheritance,Being_operational
Capability,inheritance,Capacity
Capability,using,Electricity
Capability,inheritance,Gusto
Gradable_attributes,inheritance,Measurable_attributes
Gradable_attributes,inheritance,Addiction
Gradable_attributes,inheritance,Sharpness
Gradable_attributes,inheritance,Obviousness
Gradable_attributes,inheritance,Prominence
Gradable_attributes,inheritance,Margin_of_resolution
Gradable_attributes,inheritance,Abundance
Gradable_attributes,inheritance,Social_behavior_evaluation
Gradable_attributes,inheritance,Familiarity
Gradable_attributes,inheritance,Position_on_a_scale
Gradable_attributes,inheritance,Correctness
Gradable_attributes,inheritance,Similarity
Gradable_attributes,inheritance,Capability
Gradable_attributes,inheritance,Difficulty
Gradable_attributes,inheritance,Color
Gradable_attributes,inheritance,Wealthiness
Gradable_attributes,inheritance,Likelihood
Gradable_attributes,inheritance,Desirability
Gradable_attributes,inheritance,Body_description_part
Gradable_attributes,inheritance,Body_description_holistic
Gradable_attributes,inheritance,Intoxication
Gradable_attributes,inheritance,Suitability
Gradable_attributes,inheritance,Being_active
Gradable_attributes,inheritance,Artificiality
Gradable_attributes,inheritance,Certainty
Gradable_attributes,inheritance,Inclination
Gradable_attributes,inheritance,Biological_urge
Gradable_attributes,inheritance,Compatibility
Gradable_attributes,inheritance,Chemical-sense_description
Gradable_attributes,inheritance,Usefulness
Gradable_attributes,inheritance,Frequency
Gradable_attributes,inheritance,Fullness
Gradable_attributes,inheritance,Taking_time
Gradable_attributes,inheritance,Completeness
Gradable_attributes,using,First_rank
Gradable_attributes,inheritance,Risky_situation
Gradable_attributes,inheritance,Being_wet
Gradable_attributes,inheritance,Being_rotted
Gradable_attributes,using,Extreme_point
Gradable_attributes,inheritance,Obscurity
Gradable_attributes,inheritance,Lively_place
Gradable_attributes,inheritance,Luck
Gradable_attributes,inheritance,Color_qualities
Gradable_attributes,inheritance,Personal_success
Gradable_attributes,inheritance,Level_of_light
Gradable_attributes,inheritance,Judgment_of_intensity
Gradable_attributes,inheritance,Gradable_artistic_quality
Gradable_attributes,inheritance,Chemical_potency
Gradable_attributes,inheritance,System_complexity
Gradable_attributes,inheritance,Notability
Gradable_attributes,inheritance,Description_of_symptom_or_health_condition
Gradable_attributes,inheritance,Medical_conditions
Gradable_attributes,inheritance,Being_at_risk
Gradable_attributes,inheritance,Being_dry
Gradable_attributes,inheritance,Accident_description
Gradable_attributes,inheritance,Educational_institution_attribute
Gradable_attributes,inheritance,Language__ability
Gradable_attributes,inheritance,Textuality-attributes
Gradable_attributes,inheritance,Friendly_or_hostile
Aesthetics,using,Artistic_style
Noise_makers,using,Musical_instruments
Religious_belief,using,People_by_religion
Membership,using,Exclude_member
Membership,using,Member_of_military
First_experience,using,Achieving_first
Temperature,inheritance,Ambient_temperature
Temperature,using,Heat_potential
Cause_to_continue,causative_of,Process_continue
Cause_to_continue,causative_of,State_continue
Employee_scenario,subframe,Get_a_job
Employee_scenario,subframe,Being_employed
Employee_scenario,subframe,Quitting
Employer_scenario,subframe,Hiring
Employer_scenario,subframe,Employing
Employer_scenario,subframe,Firing
People_by_vocation,inheritance,Performers
People_by_vocation,inheritance,Member_of_military
People_by_vocation,inheritance,Representative
People_by_vocation,inheritance,Referees
People_by_vocation,inheritance,Athletes
People_by_vocation,inheritance,Delegation
People_by_vocation,inheritance,Medical_professionals
People_by_vocation,using,Authority
People_by_vocation,inheritance,Education_professional
People_by_vocation,inheritance,Student_body
Subjective_influence,see_also,Objective_influence
Subjective_influence,using,Eventive_cognizer_affecting
Subjective_influence,using,Attempt_suasion
Objective_influence,inheritance,Control
Objective_influence,inheritance,Transitive_action
Objective_influence,perspective_on,Causation
Clemency,using,Commutation
Clemency,inheritance,Pardon
Misdeed,using,Guilt_or_innocence
Misdeed,inheritance,Committing_crime
Origin,inheritance,Indigenous_origin
Origin,using,People_by_origin
Origin,reframing_mapping,People_by_jurisdiction
Guilt_or_innocence,see_also,Contrition
Replacing,causative_of,Take_place_of
Studying,using,Course
Memorization,see_also,Education_teaching
Memorization,inchoative_of,Remembering_information
Typicality,see_also,Idiosyncrasy
Using,using,Artifact
Using,inheritance,Operating_a_system
Using,using,Usefulness
Using,inheritance,Use_firearm
Using,inheritance,Expend_resource
Using,inheritance,Detonate_explosive
Participation,using,Withdraw_from_participation
Secrecy_status,using,Cache
Cause_to_end,causative_of,Process_end
Research,inheritance,Trying_out
State_continue,using,Continued_state_of_affairs
Activity_resume,precedes,Activity_ongoing
Being_necessary,using,Required_event
Being_necessary,using,Taking_time
Source_path_goal,using,Goal
Exchange,see_also,Replacing
Exchange,using,Exchange_currency
Undergo_change,inheritance,Nuclear_process
Undergo_change,perspective_on,Undergo_transformation
Interior_profile_relation,see_also,Within_distance
Interior_profile_relation,using,Surrounding
Receiving_scenario,subframe,Pre_receiving
Receiving_scenario,subframe,Receiving
Receiving_scenario,subframe,Post_receiving
Pre_receiving,precedes,Receiving
Pre_getting,inheritance,Pre_receiving
Pre_getting,precedes,Getting
Post_getting,inheritance,Post_receiving
Pre_giving,precedes,Giving
Pre_transfer,precedes,Transfer
Pre_transfer,perspective_on,Pre_giving
Pre_transfer,perspective_on,Pre_receiving
Post_transfer,perspective_on,Post_receiving
Post_transfer,perspective_on,Post_giving
Giving_scenario,subframe,Pre_giving
Giving_scenario,subframe,Giving
Giving_scenario,subframe,Post_giving
Getting_scenario,inheritance,Receiving_scenario
Getting_scenario,subframe,Pre_getting
Getting_scenario,subframe,Getting
Getting_scenario,subframe,Post_getting
Transfer_scenario,subframe,Pre_transfer
Transfer_scenario,subframe,Transfer
Transfer_scenario,subframe,Post_transfer
Transfer_scenario,perspective_on,Receiving_scenario
Transfer_scenario,perspective_on,Giving_scenario
Transfer_scenario,using,Exchange
Transfer_scenario,inheritance,Temporary_transfer_scenario
Remembering_information,see_also,Remembering_experience
Remembering_information,see_also,Remembering_to_do
Remembering_information,using,Remembering_to_do
Referring_by_name,inheritance,Labeling
Referring_by_name,using,Attention_getting
Simple_name,using,Simple_naming
Simple_name,using,Linguistic_meaning
Inspecting,inheritance,Patrolling
Inspecting,reframing_mapping,Scrutiny
Change_of_phase_scenario,subframe,Change_of_phase
Change_of_phase_scenario,subframe,Substance_by_phase
Response,using,Deserving
Response,inheritance,Communication_response
Response,using,Health_response
Response,inheritance,Rewards_and_punishments
Response,using,Counterattack
Forgoing,using,Holding_off_on
Elusive_goal,reframing_mapping,Evading
Elusive_goal,see_also,Evading
Taking_sides,using,Giving_in
Taking_sides,using,Partiality
Taking_sides,using,Protest
Taking_sides,using,Hostile_encounter
Traversing,reframing_mapping,Forming_relationships
